Label,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1,,,,17.58799934387207,18.3439998626709,,10.904000282287598,11.281999588012695,,10.87600040435791,9.39900016784668,9.727999687194824,,8.430000305175781,5.60099983215332,14.383999824523926,0.0,46.11899948120117,23.288999557495117,,6.923999786376953,6.923999786376953,6.076000213623047,,16.33799934387207,416.17498779296875,,,29.0,387.7130126953125,4562110.5,19.538000106811523,,2.244999885559082,176.62600708007812,,0.45100000500679016,12.809000015258789,0.30300000309944153,0.041999999433755875,,-1.031000018119812,-0.45100000500679016,4.607999801635742,,,0.0,4.0,,,5.0,,0.0,0.0,4.0,,,,3.0,3.0,,3.0,,,,,0.0,0.0,5.968999862670898,14.383999824523926,0.0,,0.0,,,28.70400047302246,,5.0,19.1200008392334,,0.0,0.0,40.41999816894531,65.4000015258789,,22.756999969482422,,,0.0,0.0,0.0,11.60099983215332,23.136999130249023,19.1200008392334,40.41999816894531,59.79899978637695,,0.0,0.0,0.0,60.439998626708984,0.0,6.790999889373779,,0.0,0.0,,0.0,,0.0,60.06999969482422,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,4.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,0.0,,2.0,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
0,2.9200000762939453,43.69300079345703,6.406000137329102,5.0320000648498535,6.543000221252441,3.808000087738037,2.614000082015991,3.683000087738037,1.680999994277954,2.437000036239624,0.9319999814033508,1.2710000276565552,,0.9769999980926514,0.0,0.0,0.0,,11.760000228881836,13.09000015258789,0.0,,,4.900000095367432,,155.02699279785156,,0.5400000214576721,8.0,144.96800231933594,,8.539999961853027,,,60.564998626708984,,,,0.03500000014901161,,,,-0.30399999022483826,1.3960000276565552,,156.05599975585938,0.0,1.0,,0.0,0.0,0.0,,,1.0,,3.0,0.0,4.0,0.0,,0.0,50.0,4.900000095367432,,0.0,0.0,0.0,0.0,0.0,,0.0,23.20199966430664,,7.047999858856201,24.850000381469727,,0.0,,23.20199966430664,,4.900000095367432,0.0,0.0,31.89699935913086,,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,,0.0,10.895000457763672,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,
0,,,15.36400032043457,13.293999671936035,,,8.338000297546387,,,7.209000110626221,4.684000015258789,,,,0.0,,,0.0,,,28.969999313354492,,,35.40299987792969,0.0,315.1659851074219,,,,,184640.609375,15.571000099182129,,,136.96200561523438,10.00100040435791,0.5080000162124634,,0.11900000274181366,,,0.4830000102519989,-0.5080000162124634,4.265999794006348,93.80699920654297,315.48199462890625,1.0,2.0,1.0,0.0,1.0,1.0,,,3.0,1.0,,0.0,,0.0,,0.0,118.0,,5.75,,0.0,0.0,,,0.0,0.0,,25.12299919128418,,17.464000701904297,,,5.10699987411499,,0.0,4.900000095367432,0.0,45.06999969482422,13.09000015258789,51.715999603271484,0.0,5.75,0.0,,,,,,0.0,35.76900100708008,,0.0,0.0,0.0,,,1.8600000143051147,0.0,,0.0,0.0,0.0,,0.0,40.472999572753906,,0.0,,0.0,,,0.0,1.0,0.0,0.0,,0.0,0.0,,,1.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,0.0,,,0.0,0.0,,,0.0,0.0,,,,1.0,0.0,0.0
1,1.3869999647140503,2280.345947265625,44.939998626708984,,,,,20.472999572753906,,,,13.479999542236328,,,112.60399627685547,39.29199981689453,,,5.563000202178955,13.847000122070312,,92.70999908447266,0.0,5.316999912261963,,,,-5.739999771118164,62.0,802.510009765625,19500000870400.0,44.31999969482422,16.51300048828125,7.294000148773193,357.885009765625,,0.4560000002384186,15.484000205993652,0.33799999952316284,0.003000000026077032,0.33799999952316284,,-0.4560000002384186,,,853.9180297851562,4.0,15.0,,1.0,4.0,,0.0,3.0,14.0,4.0,15.0,0.0,,2.0,1.0,,328.0,44.32099914550781,23.913000106811523,23.591999053955078,,5.9070000648498535,23.87700080871582,,9.58899974822998,0.0,0.0,80.5780029296875,54.823001861572266,,,,67.77100372314453,35.56800079345703,,,16.74799919128418,108.25199890136719,6.60699987411499,118.83200073242188,0.0,,,0.0,0.0,0.0,,42.86199951171875,,,102.14199829101562,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,160.5,,,2.0,0.0,,,0.0,0.0,,0.0,6.0,6.0,,0.0,0.0,,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,3.0,0.0,5.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0
0,1.1069999933242798,,22.785999298095703,,18.51099967956543,16.101999282836914,11.413999557495117,11.413999557495117,8.668999671936035,,6.546999931335449,6.546999931335449,4.684000015258789,4.684000015258789,,,,5.760000228881836,,,,6.065999984741211,,33.11600112915039,,441.21600341796875,0.30799999833106995,-3.759999990463257,33.0,,60429136.0,,,,191.91299438476562,11.35099983215332,0.45100000500679016,,0.2840000092983246,,0.2840000092983246,,,4.03000020980835,129.33700561523438,441.5350036621094,,7.0,0.0,1.0,1.0,2.0,2.0,,,,7.0,0.0,7.0,,1.0,1.0,168.0,,5.583000183105469,5.760000228881836,0.0,,0.0,9.694000244140625,0.0,,0.0,,73.83499908447266,54.35200119018555,,,,33.46699905395508,5.26200008392334,9.883999824523926,5.734000205993652,19.261999130249023,,,,,10.633999824523926,,0.0,0.0,,6.421000003814697,11.331000328063965,,53.07899856567383,,21.871999740600586,,,,,0.0,,0.0,0.0,,0.0,5.48799991607666,67.01200103759766,0.0,,0.0,0.0,0.0,1.0,,,0.0,,,1.0,,,,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,2.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,
0,1.7549999952316284,896.9359741210938,18.80299949645996,,,,9.538000106811523,9.916000366210938,,7.414000034332275,,,4.057000160217285,,,4.795000076293945,,6.0929999351501465,,36.400001525878906,27.836999893188477,4.900000095367432,25.253000259399414,,21.32200050354004,382.1449890136719,0.36399999260902405,,27.0,,2060941.75,,7.730000019073486,3.5869998931884766,,12.031000137329102,0.44999998807907104,,0.4090000092983246,,0.4090000092983246,-0.2150000035762787,-0.44999998807907104,4.888000011444092,106.947998046875,382.8909912109375,0.0,,,1.0,2.0,1.0,1.0,2.0,,0.0,,,,0.0,,1.0,140.0,,,,0.0,0.0,,,4.795000076293945,,,29.30699920654297,67.49600219726562,,,4.0,9.531000137329102,23.267000198364258,0.0,,0.0,,,,0.0,,0.0,4.795000076293945,0.0,,35.67399978637695,17.57900047302246,0.0,42.150001525878906,42.10200119018555,5.0229997634887695,5.572999954223633,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,51.17599868774414,0.0,,0.0,,0.0,1.0,,,0.0,,1.0,1.0,,,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,,0.0,,0.0,1.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
0,,,18.965999603271484,14.281000137329102,14.281000137329102,13.045999526977539,,8.142999649047852,5.998000144958496,,4.1539998054504395,,,2.805999994277954,,,0.0,13.152000427246094,28.33300018310547,,21.959999084472656,,0.0,20.395000457763672,9.843000411987305,370.1189880371094,0.23499999940395355,,27.0,,2267364.75,,6.723999977111816,3.2170000076293945,,14.628000259399414,,,,,0.414000004529953,,,1.3960000276565552,92.1240005493164,370.343994140625,,9.0,,,,1.0,2.0,3.0,8.0,1.0,10.0,,4.0,0.0,1.0,1.0,,9.843000411987305,,,5.823999881744385,0.0,6.0929999351501465,9.883999824523926,,4.796999931335449,10.196999549865723,,,,,4.0,19.027999877929688,,,25.19099998474121,,6.104000091552734,,42.34600067138672,0.0,,4.900000095367432,14.871999740600586,0.0,,,11.78499984741211,5.816999912261963,,,0.0,22.645000457763672,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,55.87200164794922,,,1.0,0.0,,,0.0,0.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,1.0,0.0,0.0,,1.0,,,0.0,,,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,
1,,,,23.22599983215332,,19.871000289916992,13.657999992370605,,,11.878000259399414,7.313000202178955,,5.293000221252441,,,,,23.440000534057617,,,,,37.25600051879883,,4.736999988555908,600.1909790039062,0.35499998927116394,,,,,,12.663000106811523,,243.02699279785156,,,13.531000137329102,0.4169999957084656,0.00800000037997961,0.4169999957084656,-4.663000106811523,-0.875,6.616000175476074,148.12399291992188,600.6589965820312,0.0,7.0,0.0,1.0,1.0,,1.0,3.0,7.0,0.0,,0.0,11.0,,,0.0,,,10.626999855041504,0.0,0.0,,12.145999908447266,4.209000110626221,,13.170999526977539,5.758999824523926,62.733001708984375,67.49600219726562,27.697999954223633,11.25100040435791,4.0,,,,4.984000205993652,,,0.0,100.94999694824219,,,5.10699987411499,18.858999252319336,,0.0,,32.13800048828125,0.0,68.55999755859375,,0.0,,,114.73999786376953,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,,0.0,,,3.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,0.0,0.0,,0.0,0.0,,,,,3.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,0.0,0.0,,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
0,,855.9030151367188,18.89900016784668,15.145000457763672,15.901000022888184,,,9.607000350952148,,6.499000072479248,,,3.1489999294281006,,0.0,0.0,0.0,,12.487000465393066,,16.709999084472656,,,,,378.1390075683594,0.16699999570846558,-2.549999952316284,,355.7149963378906,,19.218000411987305,9.958999633789062,,,8.932000160217285,,8.932000160217285,0.11900000274181366,0.004999999888241291,0.11900000274181366,,,5.645999908447266,113.16000366210938,,1.0,2.0,,,,3.0,0.0,3.0,2.0,1.0,,0.0,8.0,0.0,,0.0,,9.843000411987305,12.355999946594238,0.0,0.0,,0.0,0.0,,0.0,11.60099983215332,72.7959976196289,,5.880000114440918,,3.0,9.843000411987305,22.746999740600586,0.0,,0.0,6.421000003814697,,,0.0,,,,5.75,11.60099983215332,24.200000762939453,,0.0,,,,,,29.459999084472656,,6.170000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.441001892089844,0.0,1.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,1.0,,,0.0,0.0,,,0.0,3.0,0.0,,0.0,,,,1.0,,0.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0
0,1.3070000410079956,939.072021484375,,18.82699966430664,18.82699966430664,15.65999984741211,11.961999893188477,11.961999893188477,9.746999740600586,9.746999740600586,8.166000366210938,8.166000366210938,6.1020002365112305,6.1020002365112305,,5.10699987411499,,5.414999961853027,,,,0.0,,72.7959976196289,,428.2590026855469,0.3790000081062317,,,394.3240051269531,,21.388999938964844,8.819999694824219,3.7899999618530273,,12.446000099182129,0.3799999952316284,,0.12099999934434891,,,,-0.3799999952316284,5.139999866485596,,,1.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,2.0,1.0,3.0,0.0,,,,,166.0,14.326000213623047,12.145999908447266,0.0,0.0,0.0,,0.0,,,,,16.690000534057617,24.677000045776367,32.847999572753906,,14.326000213623047,0.0,,,5.414999961853027,31.469999313354492,,,,0.0,0.0,0.0,0.0,,,16.94499969482422,5.414999961853027,,,,0.0,0.0,29.459999084472656,,0.0,,0.0,0.0,0.0,0.0,0.0,1.1349999904632568,60.8650016784668,,,0.0,,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,3.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0
0,2.36299991607666,490.4339904785156,,,,,4.854000091552734,,3.5450000762939453,4.660999774932861,2.4489998817443848,3.734999895095825,1.5199999809265137,,,,0.0,0.0,,,,18.26099967956543,,0.0,5.734000205993652,,,,16.0,224.1999969482422,5774.6162109375,,,,96.85800170898438,,0.3499999940395355,10.831999778747559,0.33899998664855957,,0.33899998664855957,-0.8429999947547913,-0.3499999940395355,2.7320001125335693,63.44900131225586,,,4.0,0.0,0.0,,,,2.0,,,5.0,,3.0,,0.0,0.0,,,0.0,,0.0,,6.031000137329102,5.206999778747559,4.795000076293945,5.063000202178955,,,24.44300079345703,9.57699966430664,6.041999816894531,,,27.45400047302246,0.0,5.063000202178955,,,,,0.0,0.0,5.734000205993652,,0.0,11.336999893188477,,0.0,0.0,17.843000411987305,30.332000732421875,,10.086000442504883,,,0.0,1.5420000553131104,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,,,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,2.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,,,,0.0,1.0,,1.0
0,1.659999966621399,,,12.944000244140625,,10.826000213623047,7.696000099182129,,5.6479997634887695,,3.8469998836517334,,2.7190001010894775,,0.0,0.0,0.0,0.0,,,,,,90.83000183105469,0.0,287.1669921875,0.14300000667572021,,22.0,,,,7.058000087738037,3.628999948501587,,2.3350000381469727,,,,,0.024000000208616257,0.9430000185966492,-0.2980000078678131,4.985000133514404,,287.406005859375,,1.0,,0.0,0.0,3.0,,,1.0,0.0,,0.0,5.0,0.0,0.0,0.0,110.0,0.0,,0.0,,,0.0,4.900000095367432,0.0,0.0,0.0,,,13.09000015258789,0.0,3.0,,,0.0,,0.0,,13.592000007629395,,0.0,,0.0,0.0,0.0,0.0,18.492000579833984,,,11.126999855041504,78.87200164794922,0.0,16.847999572753906,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,41.66699981689453,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,3.0,,1.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
0,,,,8.9350004196167,8.9350004196167,6.986000061035156,,4.931000232696533,,,2.0290000438690186,,,,6.104000091552734,15.319999694824219,0.0,17.541000366210938,12.107999801635742,0.0,18.198999404907227,,13.847000122070312,,,,0.45500001311302185,,15.0,,,11.812999725341797,5.0,,,9.734000205993652,,,0.11900000274181366,0.04800000041723251,0.11900000274181366,-0.7310000061988831,-0.5080000162124634,,,,4.0,,0.0,0.0,0.0,,,,4.0,4.0,4.0,0.0,4.0,0.0,0.0,,,,11.49899959564209,,0.0,0.0,0.0,,0.0,,,,17.695999145507812,18.652999877929688,6.104000091552734,,15.319999694824219,0.0,0.0,5.316999912261963,0.0,25.993000030517578,6.545000076293945,23.76300048828125,0.0,,,0.0,11.49899959564209,,,,,25.514999389648438,18.198999404907227,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,2.0,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0
0,1.4279999732971191,,21.165000915527344,,17.934999465942383,15.026000022888184,,,,10.194999694824219,8.229999542236328,,,7.301000118255615,,,0.0,5.414999961853027,5.563000202178955,,55.21500015258789,19.243000030517578,12.133000373840332,,,,0.3930000066757202,-2.809999942779541,,,19101480.0,18.91900062561035,,,,11.281999588012695,0.4959999918937683,11.281999588012695,0.33500000834465027,,0.33500000834465027,,,,122.74500274658203,412.52899169921875,,3.0,,,,3.0,,,2.0,1.0,3.0,0.0,,,0.0,,,9.843000411987305,5.75,0.0,0.0,,5.968999862670898,,4.795000076293945,0.0,,24.264999389648438,113.92500305175781,5.563000202178955,12.67300033569336,7.0,,16.742000579833984,,0.0,,,,65.7239990234375,,,4.736999988555908,0.0,5.75,0.0,18.18600082397461,5.414999961853027,17.753999710083008,54.44599914550781,,0.0,21.89900016784668,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,64.08300018310547,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,1.0,0.0,0.0,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
0,2.236999988555908,,15.03499984741211,12.531000137329102,12.531000137329102,10.109000205993652,,7.5970001220703125,,,,4.6020002365112305,3.4860000610351562,3.4860000610351562,11.569999694824219,9.901000022888184,,,,,,0.0,,30.10700035095215,4.736999988555908,287.1520080566406,,-1.809999942779541,21.0,266.1910095214844,,14.140999794006348,,2.1410000324249268,123.66999816894531,11.28600025177002,,,,0.004999999888241291,0.3059999942779541,,-0.48100000619888306,3.382999897003174,,287.3590087890625,2.0,4.0,,,1.0,1.0,1.0,2.0,2.0,2.0,,,,,0.0,0.0,112.0,14.82699966430664,5.60099983215332,,0.0,,5.968999862670898,4.795000076293945,0.0,,0.0,,30.388999938964844,10.902999877929688,18.722000122070312,3.0,,,0.0,,,45.13199996948242,,35.02000045776367,0.0,,0.0,,0.0,0.0,22.66699981689453,,0.0,,18.198999404907227,0.0,10.902999877929688,0.0,62.31999969482422,0.0,,0.0,0.0,,0.0,0.0,0.0,,,1.0,,0.0,0.0,,1.0,1.0,0.0,,,1.0,,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1,1.7350000143051147,741.5479736328125,21.510000228881836,17.457000732421875,17.457000732421875,,10.782999992370605,10.782999992370605,7.822999954223633,7.822999954223633,5.75,5.75,,,,19.489999771118164,0.0,18.482999801635742,,18.405000686645508,5.008999824523926,,35.340999603271484,5.316999912261963,,417.22601318359375,,,30.0,386.25799560546875,5816450.0,,10.541000366210938,5.369999885559082,176.6909942626953,,0.47999998927116394,,,0.26600000262260437,0.328000009059906,,,1.5950000286102295,,417.5060119628906,,8.0,0.0,,2.0,1.0,0.0,1.0,6.0,2.0,,,,,,2.0,164.0,9.843000411987305,12.083999633789062,0.0,,,11.939000129699707,19.915000915527344,,0.0,0.0,30.332000732421875,51.012001037597656,,12.64900016784668,,,,0.0,15.335000038146973,0.0,,,,,0.0,5.316999912261963,,0.0,0.0,,25.541000366210938,0.0,44.590999603271484,,,0.0,0.0,99.18000030517578,,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,,,,0.0,,,0.0,,,3.0,2.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,,0.0,1.0,,,0.0,0.0,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,
0,2.822000026702881,59.95500183105469,5.698999881744385,,3.9240000247955322,,,2.0980000495910645,,,0.5490000247955322,0.5490000247955322,0.23000000417232513,,,,,13.027999877929688,6.421000003814697,,0.0,,,,,104.0469970703125,0.75,,,96.04100036621094,,6.429999828338623,3.614000082015991,,41.58399963378906,,,,0.30300000309944153,,0.30300000309944153,,,,23.95599937438965,,2.0,,,,,0.0,,0.0,2.0,2.0,,,3.0,0.0,0.0,,42.0,10.213000297546387,0.0,,0.0,0.0,,,0.0,,,0.0,6.421000003814697,13.027999877929688,0.0,,15.008000373840332,5.968999862670898,,,0.0,,6.60699987411499,0.0,,0.0,,0.0,0.0,0.0,,4.795000076293945,0.0,12.842000007629395,0.0,0.0,,,57.529998779296875,0.0,0.0,,,0.0,,0.0,0.0,0.0,,1.0,,,0.0,,0.0,0.0,0.0,1.0,,1.0,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,
